0.52917721092	119279.50388227776
0.7937658163800001	60102.58846966752
1.05835442184	32500.740852623676
1.3229430273	17224.35406462624
1.5875316327600002	8836.9534422736
1.8521202382200002	4379.5203438896
2.11670884368	2090.4121340726397
2.3812974491400003	955.8889390847999
2.6458860546	414.53273643487995
2.91047466006	166.80879643007998
3.1750632655200004	58.908781037119994
3.43965187098	14.894161311679998
3.7042404764400003	-1.25899508448
3.9688290819	-5.97193755648
4.23341768736	-6.383076658559999
4.49800629282	-5.44143548928
4.762594898280001	-4.26833121568
5.02718350374	-3.23543105984
5.2917721092	-2.4232576569599997
5.55636071466	-1.81381182976
5.82094932012	-1.3650954979199998
6.085537925580001	-1.03605790624
6.350126531040001	-0.7941742256
6.6147151365	-0.6151297779199999
6.87930374196	-0.48124116095999997
7.1438923474200005	-0.38019314816
7.408480952880001	-0.3031440383999999
7.673069558340001	-0.24377833087999998
7.9376581638	-0.1973594
8.20224676926	-0.1610452704
8.46683537472	-0.13262551679999998
8.73142398018	-0.10957393888
8.99601258564	-0.09125898655999999
9.260601191100001	-0.07641755968
9.525189796560001	-0.06410233312
9.789778402020001	-0.054313306879999995
10.05436700748	-0.04610315584
10.31895561294	-0.039471879999999994
10.5835442184	-0.03378792928
